filename,class,xmin,ymin,xmax,ymax,width,height
0540f550-72c78702.jpg,car,77.507209,382.546308,110.106807,413.150011,1280,720
0540f550-72c78702.jpg,car,101.457933,381.88101,120.086273,404.50114,1280,720
0540f550-72c78702.jpg,car,122.747468,384.542202,136.053427,401.174653,1280,720
0540f550-72c78702.jpg,car,233.186923,378.55452,277.761884,394.521669,1280,720
0540f550-72c78702.jpg,person,268.447714,368.575052,281.088372,393.856373,1280,720
0540f550-72c78702.jpg,person,403.436663,358.595583,416.077323,371.901543,1280,720
0540f550-72c78702.jpg,person,393.457194,360.591476,412.750834,376.558625,1280,720
0540f550-72c78702.jpg,person,393.457194,365.248562,412.750834,389.199288,1280,720
0540f550-72c78702.jpg,person,336.241572,352.607901,408.759045,411.154118,1280,720
0540f550-72c78702.jpg,person,432.709772,358.595583,439.362751,367.909756,1280,720
0540f550-72c78702.jpg,person,438.697453,359.926179,448.011624,368.575052,1280,720
0540f550-72c78702.jpg,person,447.346326,361.256773,453.334009,372.566837,1280,720
0540f550-72c78702.jpg,person,452.668709,360.591476,459.986987,375.893328,1280,720
0540f550-72c78702.jpg,person,459.986987,360.591476,475.288838,379.219818,1280,720
0540f550-72c78702.jpg,person,470.631753,358.595583,495.247777,381.88101,1280,720
0540f550-72c78702.jpg,person,493.251883,346.62022,539.15744,389.199287,1280,720
0540f550-72c78702.jpg,car,913.853236,247.490828,1278.4365,530.242448,1280,720
0540f550-72c78702.jpg,car,295.392281,358.595583,402.505244,437.10074,1280,720
0540f550-72c78702.jpg,car,632.033031,345.954922,763.76202,417.141799,1280,720
0540f550-72c78702.jpg,truck,534.633417,304.706451,838.009274,405.831736,1280,720
054a8fc0-6f54c1d9.jpg,traffic light,599.450348,349.71057,612.929555,378.166678,1280,720
054a8fc0-6f54c1d9.jpg,traffic light,738.7355,354.203641,752.21471,385.655126,1280,720
054a8fc0-6f54c1d9.jpg,traffic light,438.448693,376.668987,463.90942,403.627404,1280,720
054a8fc0-6f54c1d9.jpg,traffic light,508.840114,424.595062,525.314702,442.567339,1280,720
054a8fc0-6f54c1d9.jpg,traffic light,1065.980724,208.927728,1092.939139,250.863044,1280,720
054a8fc0-6f54c1d9.jpg,traffic light,517.826253,301.784498,534.300841,336.231364,1280,720
054a8fc0-6f54c1d9.jpg,traffic light,779.92197,424.595062,802.387318,439.57196,1280,720
054a8fc0-6f54c1d9.jpg,traffic sign,1074.21802,18.721123,1165.577098,105.587131,1280,720
054a8fc0-6f54c1d9.jpg,traffic sign,1099.678746,105.587131,1138.618681,144.527067,1280,720
054a8fc0-6f54c1d9.jpg,traffic sign,1140.11637,172.983173,1171.567857,199.94159,1280,720
054a8fc0-6f54c1d9.jpg,traffic sign,1149.102509,205.932349,1207.512411,225.402317,1280,720
054a8fc0-6f54c1d9.jpg,traffic sign,1149.102509,235.886145,1240.461588,261.346872,1280,720
054a8fc0-6f54c1d9.jpg,car,265.465519,447.06041,403.252981,509.963382,1280,720
054a8fc0-6f54c1d9.jpg,person,696.800185,399.134335,767.191606,532.428729,1280,720
054a8fc0-6f54c1d9.jpg,person,852.559925,435.078891,882.513722,502.474932,1280,720
054a8fc0-6f54c1d9.jpg,car,970.128577,364.68747,1278.652678,718.142266,1280,720
054a8fc0-6f54c1d9.jpg,car,1212.20652,332.937831,1277.565121,376.510231,1280,720
0555945c-a5a83e97.jpg,traffic light,666.598148,311.274905,672.471258,327.425962,1280,720
0555945c-a5a83e97.jpg,traffic light,673.939536,309.806629,678.344372,327.425963,1280,720
0555945c-a5a83e97.jpg,traffic light,660.725035,309.806629,666.598148,324.489406,1280,720
0555945c-a5a83e97.jpg,traffic light,462.507526,306.870072,471.317192,320.084573,1280,720
0555945c-a5a83e97.jpg,traffic light,698.16612,340.640462,709.912343,349.450129,1280,720
0555945c-a5a83e97.jpg,car,355.323241,366.335325,400.839855,389.82777,1280,720
0555945c-a5a83e97.jpg,traffic light,472.78547,307.604211,481.595137,320.818712,1280,720
0555945c-a5a83e97.jpg,car,311.274905,357.525657,359.728074,397.16916,1280,720
0555945c-a5a83e97.jpg,car,405.244689,351.652546,463.975804,373.676713,1280,720
0555945c-a5a83e97.jpg,car,0,354.589102,148.296065,429.471273,1280,720
0555945c-a5a83e97.jpg,car,0,382.486381,17.619335,438.28094,1280,720
0555945c-a5a83e97.jpg,car,637.23259,348.715991,650.447091,361.930492,1280,720
0555945c-a5a83e97.jpg,car,646.042258,353.120826,659.256759,367.803603,1280,720
0555945c-a5a83e97.jpg,car,654.851923,350.184269,669.534702,369.271882,1280,720
0555945c-a5a83e97.jpg,car,704.773371,344.311157,751.758264,382.486381,1280,720
0555945c-a5a83e97.jpg,car,723.860983,356.05738,750.289984,391.296049,1280,720
0555945c-a5a83e97.jpg,car,747.353428,348.715991,819.299043,401.573994,1280,720
0555945c-a5a83e97.jpg,car,787.731069,360.462214,862.61324,413.320218,1280,720
0555945c-a5a83e97.jpg,car,836.18424,357.525657,919.876077,429.471272,1280,720
0555945c-a5a83e97.jpg,car,889.042242,341.374601,1028.528638,451.495441,1280,720
0555945c-a5a83e97.jpg,car,613.740143,348.715991,641.637423,389.827771,1280,720
0555945c-a5a83e97.jpg,car,485.999971,332.564936,624.018088,467.646499,1280,720
0555945c-a5a83e97.jpg,car,187.939565,348.715991,299.528682,416.256773,1280,720
0555945c-a5a83e97.jpg,car,657.788479,350.184269,719.45615,405.978827,1280,720
0555945c-a5a83e97.jpg,car,965.392691,332.564936,1264.921373,502.885167,1280,720
056c5701-175a265c.jpg,car,164.159987,376.91997,193.319986,394.199967,1280,720
056c5701-175a265c.jpg,car,150.119989,372.59997,171.719988,388.79997,1280,720
056c5701-175a265c.jpg,car,112.31999,376.91997,153.359987,395.279969,1280,720
056c5701-175a265c.jpg,car,65.879994,381.23997,106.919991,402.839969,1280,720
056c5701-175a265c.jpg,car,24.839997,384.479968,70.199994,404.999968,1280,720
056c5701-175a265c.jpg,car,0,389.879969,31.319998,410.399967,1280,720
056c5701-175a265c.jpg,car,363.311965,351.215969,377.351963,366.335967,1280,720
056c5701-175a265c.jpg,car,374.111963,356.615968,391.391962,368.495968,1280,720
056c5701-175a265c.jpg,car,401.111961,369.575968,422.71196,385.775967,1280,720
056c5701-175a265c.jpg,car,412.991959,369.575968,428.111957,393.335965,1280,720
056c5701-175a265c.jpg,car,418.39196,373.895967,432.431959,394.415965,1280,720
056c5701-175a265c.jpg,car,425.951958,372.815968,437.831958,396.575966,1280,720
056c5701-175a265c.jpg,car,432.431959,371.735967,458.351958,398.735965,1280,720
056c5701-175a265c.jpg,car,445.391958,371.735967,471.311957,405.215963,1280,720
056c5701-175a265c.jpg,car,460.511957,371.735967,485.351954,404.135964,1280,720
056c5701-175a265c.jpg,car,470.231956,376.055966,497.231954,406.295963,1280,720
056c5701-175a265c.jpg,car,477.791956,377.135968,518.831953,409.535965,1280,720
056c5701-175a265c.jpg,car,389.231961,363.095984,406.51196,378.215982,1280,720
056c5701-175a265c.jpg,car,605.015966,363.095984,681.69596,444.095978,1280,720
056c5701-175a265c.jpg,car,646.055961,380.375983,778.89595,462.455977,1280,720
056c5701-175a265c.jpg,car,744.335954,362.015985,809.135949,408.455981,1280,720
056c5701-175a265c.jpg,car,770.502814,363.959971,1016.742795,505.43996,1280,720
056c5701-175a265c.jpg,car,306.719974,373.319977,329.399973,393.839974,1280,720
056c5701-175a265c.jpg,car,325.079975,371.159976,382.319969,422.999971,1280,720
056c5701-175a265c.jpg,car,376.91997,362.519977,394.199967,377.639975,1280,720
056c5701-175a265c.jpg,car,495.359981,365.759977,613.079973,455.399971,1280,720
056c5701-175a265c.jpg,car,963.359922,349.199982,1278.719898,589.319975,1280,720
056c5701-175a265c.jpg,traffic light,186.839986,288.899977,201.959984,321.299975,1280,720
056c5701-175a265c.jpg,traffic light,463.319964,271.349977,473.039963,296.189975,1280,720
056c5701-175a265c.jpg,traffic light,470.879962,270.269978,482.759962,298.349976,1280,720
056c5701-175a265c.jpg,traffic light,591.839953,341.549973,605.879952,356.669971,1280,720
056c5701-175a265c.jpg,traffic light,669.599945,323.189975,694.439943,345.869973,1280,720
056c5701-175a265c.jpg,traffic light,649.079948,288.629977,665.279948,321.029974,1280,720
056c5701-175a265c.jpg,traffic sign,571.96796,284.039978,597.887959,300.239977,1280,720
056c5701-175a265c.jpg,traffic sign,576.28796,315.359976,597.887959,327.239976,1280,720
056c5701-175a265c.jpg,traffic sign,471.095975,351.215969,482.975974,364.175968,1280,720
056c5701-175a265c.jpg,traffic sign,1113.911937,206.92799,1157.111934,235.007988,1280,720
056c5701-175a265c.jpg,person,1043.711943,345.167979,1077.19194,401.327974,1280,720
056c5701-175a265c.jpg,traffic sign,654.479947,323.999973,687.959944,338.039972,1280,720
0573cc84-e67f61ef.jpg,car,539.129746,464.20983,578.303571,477.67583,1280,720
0573cc84-e67f61ef.jpg,car,577.079388,466.658194,585.648661,478.900015,1280,720
0573cc84-e67f61ef.jpg,car,585.648662,464.20983,600.338846,481.348378,1280,720
0573cc84-e67f61ef.jpg,car,599.114664,460.537284,622.374122,475.227468,1280,720
0573cc84-e67f61ef.jpg,car,596.6663,478.349117,617.293773,502.832755,1280,720
0573cc84-e67f61ef.jpg,car,600.155226,477.124935,633.20814,516.29876,1280,720
0573cc84-e67f61ef.jpg,car,605.051954,480.797481,645.44996,516.298759,1280,720
0573cc84-e67f61ef.jpg,car,622.190502,472.228207,679.727056,533.437307,1280,720
0573cc84-e67f61ef.jpg,car,643.001596,466.107297,716.452516,556.696765,1280,720
0573cc84-e67f61ef.jpg,car,547.5154,471.004025,562.205584,486.918391,1280,720
0573cc84-e67f61ef.jpg,car,485.755441,451.96801,567.775638,540.109113,1280,720
0573cc84-e67f61ef.jpg,car,463.964979,474.003286,484.776073,491.141835,1280,720
0573cc84-e67f61ef.jpg,car,433.360429,471.554922,463.964979,496.038562,1280,720
0573cc84-e67f61ef.jpg,car,412.549335,476.45165,448.050614,526.643111,1280,720
0573cc84-e67f61ef.jpg,car,281.56186,493.590198,334.201686,545.005842,1280,720
0573cc84-e67f61ef.jpg,car,119.969836,478.900014,291.355316,579.038087,1280,720
0573cc84-e67f61ef.jpg,car,426.040815,491.305037,538.232027,579.854232,1280,720
0573cc84-e67f61ef.jpg,car,1090.968749,491.98749,1279.367063,718.38965,1280,720
0573cc84-e67f61ef.jpg,truck,713.723586,312.574474,1072.383433,653.713188,1280,720
0573cc84-e67f61ef.jpg,car,311.758356,477.430981,425.607284,569.652703,1280,720
0573cc84-e67f61ef.jpg,person,94.262014,477.675832,119.969836,552.350934,1280,720
0573cc84-e67f61ef.jpg,person,31.828732,469.106558,62.433282,530.315657,1280,720
0573cc84-e67f61ef.jpg,person,63.657464,475.683968,97.93456,582.955485,1280,720
05771267-dd3b3df8.jpg,car,670.459852,374.326213,687.928409,394.290278,1280,720
05771267-dd3b3df8.jpg,car,677.946377,376.821721,712.88349,410.51108,1280,720
05771267-dd3b3df8.jpg,car,560.657497,361.848672,681.689639,460.421242,1280,720
05771267-dd3b3df8.jpg,car,697.910441,358.105409,784.005471,434.218406,1280,720
05771267-dd3b3df8.jpg,car,781.509961,399.281294,808.960551,427.979637,1280,720
05771267-dd3b3df8.jpg,car,791.491994,376.821721,943.717988,475.394291,1280,720
05771267-dd3b3df8.jpg,car,951.204511,411.758834,973.664082,431.722899,1280,720
05771267-dd3b3df8.jpg,traffic light,632.923238,297.58934,640.409762,316.30565,1280,720
05771267-dd3b3df8.jpg,traffic light,753.95538,291.350569,762.68966,313.810142,1280,720
05771267-dd3b3df8.jpg,traffic light,624.18896,297.58934,632.923238,322.544421,1280,720
05771267-dd3b3df8.jpg,traffic light,637.914253,301.3326,645.400779,317.553404,1280,720
05771267-dd3b3df8.jpg,traffic light,743.973348,290.102815,752.707626,312.562388,1280,720
05771267-dd3b3df8.jpg,traffic light,761.441905,292.598323,770.176183,312.562388,1280,720
05771267-dd3b3df8.jpg,traffic light,876.235277,351.242763,888.712817,371.206828,1280,720
05771267-dd3b3df8.jpg,traffic light,938.622979,358.729287,959.834795,377.445597,1280,720
05771267-dd3b3df8.jpg,traffic sign,924.897684,216.485326,959.834797,236.449391,1280,720
05771267-dd3b3df8.jpg,traffic sign,921.154422,237.697145,958.587043,248.926932,1280,720
05771267-dd3b3df8.jpg,traffic sign,914.915651,251.42244,963.578058,282.61629,1280,720
05771267-dd3b3df8.jpg,traffic sign,919.906668,287.607307,951.100519,317.553404,1280,720
05771267-dd3b3df8.jpg,traffic sign,801.370033,296.341585,855.023458,311.314633,1280,720
05771267-dd3b3df8.jpg,traffic sign,561.98842,299.460969,576.961469,313.186264,1280,720
05771267-dd3b3df8.jpg,traffic sign,561.98842,313.186265,586.943502,336.893593,1280,720
05771267-dd3b3df8.jpg,traffic sign,576.961469,308.195248,615.641846,336.893592,1280,720
05771267-dd3b3df8.jpg,traffic sign,598.173288,300.708724,609.403074,313.186265,1280,720
05771267-dd3b3df8.jpg,traffic sign,934.318251,348.123378,951.786806,358.105409,1280,720
05771267-dd3b3df8.jpg,traffic sign,707.227014,361.848672,719.704553,366.83969,1280,720
05771267-dd3b3df8.jpg,traffic sign,699.740491,364.34418,713.465784,371.830705,1280,720
05771267-dd3b3df8.jpg,traffic sign,702.235998,369.335197,709.722522,379.317228,1280,720
05771267-dd3b3df8.jpg,person,551.10436,351.86664,568.572916,405.520064,1280,720
05771267-dd3b3df8.jpg,person,914.200785,376.821721,929.173834,409.263326,1280,720
05771267-dd3b3df8.jpg,person,764.470301,369.335197,774.452335,390.547013,1280,720
05771267-dd3b3df8.jpg,traffic sign,36.72546,334.201686,84.468558,363.582054,1280,720
05e36850-efef8502.jpg,car,2.048473,194.604938,117.787198,378.967508,1280,720
05e36850-efef8502.jpg,car,406.217398,29.357469,846.019357,465.003375,1280,720
05e36850-efef8502.jpg,car,841.92241,195.629172,1279.2714,430.179335,1280,720
05e36850-efef8502.jpg,car,1231.132283,393.306819,1279.271398,506.997073,1280,720
05e36850-efef8502.jpg,car,1013.994142,172.071733,1278.247163,262.204545,1280,720
05e36850-efef8502.jpg,car,353.361595,226.356268,415.840021,269.374203,1280,720
05e36850-efef8502.jpg,car,326.731446,219.186613,359.507014,245.81676,1280,720
05e36850-efef8502.jpg,traffic light,370.773615,0,393.306819,17.41202,1280,720
05e36850-efef8502.jpg,traffic light,353.361595,1.024239,366.67667,21.508967,1280,720
05e36850-efef8502.jpg,traffic light,395.355293,2.048473,415.840022,24.581676,1280,720
05e36850-efef8502.jpg,traffic light,940.249114,83.987395,995.557885,130.078038,1280,720
05e5a68e-f0e05a42.jpg,car,633.446368,344.79042,648.415564,351.776045,1280,720
05e5a68e-f0e05a42.jpg,car,639.434044,346.786314,650.411452,353.771936,1280,720
05e5a68e-f0e05a42.jpg,car,647.417615,346.786314,658.395023,354.769885,1280,720
05e5a68e-f0e05a42.jpg,car,619.47512,345.788368,633.446368,353.771933,1280,720
05e5a68e-f0e05a42.jpg,car,609.495657,346.786314,624.464851,355.767831,1280,720
05e5a68e-f0e05a42.jpg,car,597.520304,346.786314,607.499765,354.769885,1280,720
05e5a68e-f0e05a42.jpg,car,604.505927,352.773991,617.479228,361.755505,1280,720
05e5a68e-f0e05a42.jpg,car,586.542895,347.78426,595.524411,354.769885,1280,720
05e5a68e-f0e05a42.jpg,car,591.532625,351.776045,605.503873,361.755505,1280,720
05e5a68e-f0e05a42.jpg,car,562.592184,350.778099,571.573701,357.76372,1280,720
05e5a68e-f0e05a42.jpg,car,559.598347,348.782206,572.571649,355.767831,1280,720
05e5a68e-f0e05a42.jpg,car,561.59424,351.776045,572.571649,359.759615,1280,720
05e5a68e-f0e05a42.jpg,car,554.608615,351.776045,564.588078,363.7514,1280,720
05e5a68e-f0e05a42.jpg,car,561.59424,354.769883,575.565487,367.743186,1280,720
05e5a68e-f0e05a42.jpg,car,575.565486,354.769883,591.532625,361.755505,1280,720
05e5a68e-f0e05a42.jpg,car,571.573701,355.767829,590.534682,367.743186,1280,720
05e5a68e-f0e05a42.jpg,car,592.530571,358.761668,612.489496,377.722647,1280,720
05e5a68e-f0e05a42.jpg,car,589.536733,362.753452,605.503873,385.706221,1280,720
05e5a68e-f0e05a42.jpg,car,572.571649,364.749346,602.510033,391.693895,1280,720
05e5a68e-f0e05a42.jpg,car,662.386809,358.761668,692.325197,379.718538,1280,720
05e5a68e-f0e05a42.jpg,car,689.331356,362.753452,701.306711,374.728809,1280,720
05e5a68e-f0e05a42.jpg,car,520.678444,356.765776,549.618882,373.730861,1280,720
05e5a68e-f0e05a42.jpg,car,516.686659,362.753452,546.625046,372.732917,1280,720
05e5a68e-f0e05a42.jpg,car,539.639422,364.749346,584.547002,403.669248,1280,720
05e5a68e-f0e05a42.jpg,car,471.77908,356.765776,498.723629,366.745237,1280,720
05e5a68e-f0e05a42.jpg,car,471.77908,362.753452,503.713356,393.689786,1280,720
05e5a68e-f0e05a42.jpg,car,485.750326,365.747292,556.604506,417.640496,1280,720
05e5a68e-f0e05a42.jpg,car,443.836584,361.755508,471.77908,384.70827,1280,720
05e5a68e-f0e05a42.jpg,car,356.017316,357.763722,395.935163,380.716484,1280,720
05e5a68e-f0e05a42.jpg,truck,278.177511,353.771937,373.980346,415.644604,1280,720
05e5a68e-f0e05a42.jpg,car,233.269931,364.749346,268.198048,378.720594,1280,720
05e5a68e-f0e05a42.jpg,car,61.550411,354.603561,278.104743,468.369432,1280,720
05e5a68e-f0e05a42.jpg,car,342.971247,363.585078,493.661128,460.385863,1280,720
05e5a68e-f0e05a42.jpg,car,580.482449,368.574809,726.182599,490.32425,1280,720
05e5a68e-f0e05a42.jpg,car,723.18876,362.587132,743.147683,376.558379,1280,720
05e5a68e-f0e05a42.jpg,car,732.170275,368.574809,806.018294,422.463905,1280,720
05e5a68e-f0e05a42.jpg,car,808.014189,355.601508,849.927929,377.556324,1280,720
05e5a68e-f0e05a42.jpg,car,903.817028,360.591238,923.775952,379.552218,1280,720
05e5a68e-f0e05a42.jpg,car,933.755413,357.5974,972.675315,386.537839,1280,720
05e5a68e-f0e05a42.jpg,car,908.806758,362.587132,963.6938,394.521411,1280,720
05e5a68e-f0e05a42.jpg,car,973.673262,357.5974,1015.587004,382.546052,1280,720
05e5a68e-f0e05a42.jpg,car,976.667102,362.587132,1020.576736,394.521411,1280,720
05e5a68e-f0e05a42.jpg,car,1026.231765,347.950587,1082.116751,362.91978,1280,720
05e5a68e-f0e05a42.jpg,car,1016.252303,360.923886,1066.149616,389.864324,1280,720
05e5a68e-f0e05a42.jpg,car,1054.17426,353.938264,1114.051034,383.876651,1280,720
05e5a68e-f0e05a42.jpg,truck,1118.042818,349.946477,1207.857978,379.884866,1280,720
05e5a68e-f0e05a42.jpg,car,1214.843603,353.938264,1255.759397,377.888972,1280,720
05e5a68e-f0e05a42.jpg,car,0,547.872477,31.934279,700.55825,1280,720
05e5a68e-f0e05a42.jpg,traffic sign,565.746407,334.882238,593.688904,346.857592,1280,720
05e5a68e-f0e05a42.jpg,traffic sign,743.380835,336.878131,762.341816,352.845267,1280,720
05e5a68e-f0e05a42.jpg,traffic sign,829.204211,329.892508,852.156974,347.855538,1280,720
05e5a68e-f0e05a42.jpg,traffic sign,838.185727,318.915099,857.146705,338.874022,1280,720
05e5a68e-f0e05a42.jpg,traffic sign,1126.082516,333.31404,1140.452937,369.381064,1280,720
05e5a68e-f0e05a42.jpg,car,28.992142,389.105058,76.295109,434.882124,1280,720
05e5a68e-f0e05a42.jpg,truck,0,350.957504,64.087892,390.630961,1280,720
05f899e8-b72038aa.jpg,truck,112.291564,314.621054,126.359985,335.084212,1280,720
05f899e8-b72038aa.jpg,car,140.428406,317.178949,151.938934,326.131582,1280,720
05f899e8-b72038aa.jpg,car,158.333669,319.736844,169.844196,328.689476,1280,720
05f899e8-b72038aa.jpg,car,177.51788,324.852633,192.865248,337.642108,1280,720
05f899e8-b72038aa.jpg,car,134.033669,326.131581,144.265248,338.921054,1280,720
05f899e8-b72038aa.jpg,car,145.544196,326.131581,155.775776,338.921054,1280,720
05f899e8-b72038aa.jpg,car,149.381038,329.968423,164.728405,344.036843,1280,720
05f899e8-b72038aa.jpg,car,162.170512,337.642107,178.796827,347.873686,1280,720
05f899e8-b72038aa.jpg,car,36.833669,340.200002,68.807353,355.547371,1280,720
05f899e8-b72038aa.jpg,car,122.523144,341.478949,155.775776,369.615792,1280,720
05f899e8-b72038aa.jpg,truck,205.654722,309.505265,222.281038,324.852632,1280,720
05f899e8-b72038aa.jpg,car,215.886301,317.178949,231.23367,329.968423,1280,720
05f899e8-b72038aa.jpg,car,246.581038,319.736844,261.928406,333.805265,1280,720
05f899e8-b72038aa.jpg,car,254.254723,329.968423,268.323144,340.200002,1280,720
05f899e8-b72038aa.jpg,car,270.881038,322.294739,284.949459,335.084213,1280,720
05f899e8-b72038aa.jpg,car,260.649459,317.178949,273.438934,328.689476,1280,720
05f899e8-b72038aa.jpg,car,290.065249,324.852633,302.854723,335.084214,1280,720
05f899e8-b72038aa.jpg,car,195.423144,336.36316,222.28104,350.431581,1280,720
05f899e8-b72038aa.jpg,car,361.686302,337.642107,382.149459,347.873686,1280,720
05f899e8-b72038aa.jpg,car,398.775776,340.200002,423.075776,356.826318,1280,720
05f899e8-b72038aa.jpg,car,226.11788,327.410528,242.744195,345.31579,1280,720
05f899e8-b72038aa.jpg,car,245.302091,335.084212,263.207353,349.152632,1280,720
05f899e8-b72038aa.jpg,car,269.602091,337.642107,288.786301,354.268423,1280,720
05f899e8-b72038aa.jpg,car,393.659986,347.873686,451.212617,391.357897,1280,720
05f899e8-b72038aa.jpg,car,167.286301,345.315791,203.096828,368.336844,1280,720
05f899e8-b72038aa.jpg,car,205.654722,346.594739,247.859985,376.010529,1280,720
05f899e8-b72038aa.jpg,truck,54.738932,335.084212,135.312618,382.405265,1280,720
05f899e8-b72038aa.jpg,truck,302.854723,322.294739,334.828407,355.547372,1280,720
05f899e8-b72038aa.jpg,traffic sign,186.615944,287.408513,217.165249,304.389475,1280,720
05f899e8-b72038aa.jpg,traffic sign,247.859986,289.042107,287.408513,305.668423,1280,720
05f899e8-b72038aa.jpg,traffic sign,366.246265,306.369492,396.217881,321.015791,1280,720
05f899e8-b72038aa.jpg,traffic sign,294.394137,292.398244,308.365384,299.383868,1280,720
05faab83-7761d124.jpg,car,217.919376,329.399768,238.169363,342.899759,1280,720
05faab83-7761d124.jpg,car,175.731905,326.02477,212.85688,341.212259,1280,720
05faab83-7761d124.jpg,car,138.606931,327.71227,167.294411,347.962257,1280,720
05faab83-7761d124.jpg,car,366.419274,329.399768,388.356759,349.649755,1280,720
05faab83-7761d124.jpg,car,275.294336,332.774765,290.481825,346.274757,1280,720
05faab83-7761d124.jpg,car,287.106829,334.462265,305.669316,346.274758,1280,720
05faab83-7761d124.jpg,car,243.231859,331.087267,280.356833,356.399749,1280,720
05faab83-7761d124.jpg,car,307.356815,324.337272,354.606783,363.149744,1280,720
05faab83-7761d124.jpg,car,386.66926,332.774765,427.169233,363.149744,1280,720
05faab83-7761d124.jpg,car,460.919209,327.71227,584.106626,415.462209,1280,720
06086d96-9282b1aa.jpg,person,955.779597,355.609902,1013.176283,486.624077,1280,720
06086d96-9282b1aa.jpg,person,1041.874626,358.10541,1075.563985,496.606109,1280,720
06086d96-9282b1aa.jpg,traffic sign,1044.370134,56.148932,1115.492114,114.793372,1280,720
06086d96-9282b1aa.jpg,traffic sign,1034.388101,121.032142,1140.447195,164.703534,1280,720
06086d96-9282b1aa.jpg,car,1.247754,308.195249,150.978239,480.385305,1280,720
06086d96-9282b1aa.jpg,truck,107.306848,3.743262,968.257137,642.593332,1280,720
060b8e4f-d05f9e18.jpg,car,268.544343,89.774932,369.794272,157.274887,1280,720
060b8e4f-d05f9e18.jpg,car,361.356778,103.274924,410.294244,148.837392,1280,720
060b8e4f-d05f9e18.jpg,car,933.418884,76.274942,1009.356332,126.899909,1280,720
060b8e4f-d05f9e18.jpg,car,430.544231,25.649977,687.044055,219.712345,1280,720
0631bd6c-14480fea.jpg,traffic light,402.347822,263.19913,418.262188,307.269682,1280,720
0631bd6c-14480fea.jpg,traffic light,951.597487,358.685326,966.287672,386.841512,1280,720
0631bd6c-14480fea.jpg,traffic light,1232.34324,265.239439,1248.257606,297.068171,1280,720
0631bd6c-14480fea.jpg,traffic light,419.486373,264.423313,436.62492,307.269681,1280,720
0631bd6c-14480fea.jpg,traffic light,383.985095,264.423313,402.347825,295.027863,1280,720
0631bd6c-14480fea.jpg,traffic sign,190.972394,376.640001,222.801126,387.657639,1280,720
0631bd6c-14480fea.jpg,traffic sign,231.370398,387.657641,243.612218,399.899461,1280,720
0631bd6c-14480fea.jpg,traffic sign,1019.335572,400.307514,1041.370848,416.22188,1280,720
0631bd6c-14480fea.jpg,traffic sign,287.682769,479.879344,296.252046,500.69044,1280,720
0631bd6c-14480fea.jpg,car,463.96498,492.121165,474.982616,501.914621,1280,720
0631bd6c-14480fea.jpg,car,434.58461,488.448618,467.637524,517.828986,1280,720
0631bd6c-14480fea.jpg,car,235.042943,505.587167,299.924589,543.53681,1280,720
0631bd6c-14480fea.jpg,car,88.141105,508.035531,176.282209,566.796265,1280,720
0631bd6c-14480fea.jpg,car,39.173824,512.932258,82.020194,534.967533,1280,720
0631bd6c-14480fea.jpg,car,672.075919,481.103527,680.645193,492.121165,1280,720
0631bd6c-14480fea.jpg,car,778.579753,474.982618,793.269938,487.224438,1280,720
0631bd6c-14480fea.jpg,car,799.390846,473.758435,817.753576,489.672801,1280,720
0631bd6c-14480fea.jpg,car,818.977759,472.534253,837.340489,488.448618,1280,720
0631bd6c-14480fea.jpg,car,843.461398,470.085889,866.720857,489.672801,1280,720
0631bd6c-14480fea.jpg,car,892.428679,461.516616,924.257411,488.448621,1280,720
0631bd6c-14480fea.jpg,car,925.481592,462.740797,962.207054,486.000255,1280,720
0631bd6c-14480fea.jpg,car,970.776326,452.947341,1012.398513,487.224435,1280,720
0631bd6c-14480fea.jpg,car,1038.106337,448.050612,1074.831799,482.327707,1280,720
0631bd6c-14480fea.jpg,car,1156.117511,454.171523,1194.067153,481.103527,1280,720
0631bd6c-14480fea.jpg,car,1131.633872,441.929703,1162.238422,489.672801,1280,720
0631bd6c-14480fea.jpg,car,578.30357,488.448618,590.54539,498.242074,1280,720
0631bd6c-14480fea.jpg,car,347.667688,488.448618,444.378067,550.881901,1280,720
0631bd6c-14480fea.jpg,car,463.96498,471.310071,548.433537,539.864263,1280,720
0631bd6c-14480fea.jpg,car,673.300101,477.430982,708.801378,505.587167,1280,720
0631bd6c-14480fea.jpg,car,563.123721,488.448618,576.589723,499.466256,1280,720
0631bd6c-14480fea.jpg,car,654.93737,477.430982,664.730825,486.000255,1280,720
0631bd6c-14480fea.jpg,car,711.249744,482.327708,721.0432,492.121165,1280,720
0631bd6c-14480fea.jpg,car,1071.465298,429.075792,1153.485492,503.750892,1280,720
0631bd6c-14480fea.jpg,car,1200.004406,442.847839,1279.576236,480.797481,1280,720
0631bd6c-14480fea.jpg,car,0,516.298758,79.57183,582.404588,1280,720
064c84ab-5560b5a4.jpg,car,2.152815,392.351882,40.903619,460.165788,1280,720
064c84ab-5560b5a4.jpg,car,1226.032351,366.518013,1277.700089,419.800369,1280,720
064c84ab-5560b5a4.jpg,traffic sign,454.245519,336.378492,467.162454,352.52466,1280,720
064c84ab-5560b5a4.jpg,traffic sign,454.245519,349.295427,467.162454,365.441595,1280,720
064c84ab-5560b5a4.jpg,traffic sign,431.640883,334.225678,451.016284,361.674164,1280,720
064c84ab-5560b5a4.jpg,car,654.458002,413.341902,670.60417,424.644221,1280,720
064c84ab-5560b5a4.jpg,car,635.082601,405.268819,651.228769,424.64422,1280,720
